path	calls
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e11e33_high_pT_26_35	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_10_12	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_12_14	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_14_16	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_16_18	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_18_20	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_20_22	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_22_24	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_24_26	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_high_pT_26_35	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_10_12	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_12_14	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_14_16	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_16_18	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_18_20	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_20_22	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_22_24	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_24_26	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_e32e35_low_pT_26_35	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_10_12	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_12_14	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_14_16	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_16_18	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_18_20	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_20_22	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_22_24	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_24_26	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_high_pT_26_35	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_10_12	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_12_14	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_14_16	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_16_18	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_18_20	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_20_22	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_22_24	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_24_26	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_et1_low_pT_26_35	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_10_12	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_12_14	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_14_16	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_16_18	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_18_20	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_20_22	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_22_24	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_24_26	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_preFail_weta_pT_26_35	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_recoilIsLeading_vs_pTgamma_r02	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_recoilIsLeading_vs_pTgamma_r04	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_isIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e11e33_notIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_isIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_e32e35_notIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_isIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_et1_notIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_isIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_weta_notIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_isIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_isTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_10_12	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_12_14	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_14_16	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_16_18	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_18_20	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_20_22	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_22_24	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_24_26	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_ss_wphi_notIsolated_notTight_pT_26_35	2
Photon_4_GeV_plus_MBD_NS_geq_1/h_subleadJetPt_r02	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_subleadJetPt_r04	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_vertexZ	1
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_10_12	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_12_14	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_14_16	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_16_18	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_18_20	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_20_22	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_22_24	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_24_26	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r02_pT_26_35	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_10_12	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_12_14	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_14_16	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_16_18	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_18_20	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_20_22	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_22_24	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_24_26	3
Photon_4_GeV_plus_MBD_NS_geq_1/h_xJ_r04_pT_26_35	3
Photon_4_GeV_plus_MBD_NS_geq_1/p_Balance3_pTgamma_eta_phi_r02	1
Photon_4_GeV_plus_MBD_NS_geq_1/p_Balance3_pTgamma_eta_phi_r04	1
Photon_4_GeV_plus_MBD_NS_geq_1/p_nRecoilJets_vs_pTgamma_r02	2
Photon_4_GeV_plus_MBD_NS_geq_1/p_nRecoilJets_vs_pTgamma_r04	2
